598,357604
684,467856
240,57600
695,483025
190,36100
391,152881
753,567009
565,319225
295,87025
702,492804
812,659344
569,323761
503,253009
767,588289
232,53824
515,265225
892,795664
349,121801
797,635209
575,330625
322,103684
510,260100
386,148996
243,59049
357,127449
100,10000
479,229441
729,531441
945,893025
811,657721
666,443556
193,37249
853,727609
350,122500
658,432964
705,497025
319,101761
249,62001
502,252004
402,161604
238,56644
761,579121
115,13225
877,769129
112,12544
447,199809
637,405769
198,39204
353,124609
153,23409
124,15376
896,802816
782,611524
897,804609
379,143641
905,819025
191,36481
627,393129
231,53361
277,76729
867,751689
818,669124
966,933156
608,369664
878,770884
687,471969
273,74529
798,636804
197,38809
774,599076
415,172225
769,591361
591,349281
580,336400
677,458329
194,37636
625,390625
772,595984
518,268324
210,44100
342,116964
257,66049
736,541696
282,79524
269,72361
806,649636
315,99225
990,980100
377,142129
874,763876
499,249001
