0,"zhu
ZH uw"
0,"zschau
ZH aw"
0,"whiz
w ih Z"
0,"weise
w iy S"
0,"howes
hh aw Z"
0,"hues
hh y uw Z"
0,"espoo
eh S uw"
0,"asay
ah S ey"
0,"hayes
hh ey Z"
0,"yahoos
y aa hh uw Z"
0,"xiii
Z iy iy"
0,"soohoo
S uw hh uw"
0,"si
S iy"
0,"hess
hh eh S"
0,"hoosgow
hh uw Z ow"
0,"oz
aa Z"
0,"yasso
y aa S ow"
0,"wussow
w ah S ow"
0,"zewe
Z iy w iy"
0,"weese
w iy Z"
0,"haus
hh aw S"
0,"ise
ay Z"
0,"yous
y uw S"
0,"hoyos
hh oy ow Z"
0,"wise
w ay Z"
0,"eos
iy aa S"
0,"xy
Z ay"
0,"ceo
S iy ow"
0,"ewes
y uw Z"
0,"ihasz
ay hh ae S"
0,"wyss
w ih S"
0,"yoos
y uw Z"
0,"az
ae Z"
0,"hoose
hh uw S"
0,"wausau
w ao S ao"
0,"hisey
hh ih S iy"
0,"joie
ZH w aa"
0,"wasiyu
w ah S iy uw"
0,"isi
ih S iy"
0,"hise
hh ay Z"
0,"hisao
hh ih S aa ow"
0,"hause
hh aw S"
0,"zi
Z iy"
0,"sieja
S ey ah"
0,"ozzie
aa Z iy"
0,"hausa
hh aw S ah"
0,"sao
S aw"
0,"ohs
ow Z"
0,"asio
ey S iy ow"
0,"zu
Z uw"
0,"icy
ay S iy"
0,"sawaya
S ao w aa y ah"
0,"zhou
Z uw"
0,"hice
hh ay S"
0,"wais
w ey Z"
0,"suh
S ah"
0,"wuss
w ah S"
0,"yezo
y eh Z ow"
0,"wease
w iy Z"
0,"wissa
w ih S ah"
0,"hays
hh ey Z"
0,"psi
S ay"
0,"sy
S ay"
0,"sow
S aw"
0,"asahi
ah S aa hh iy"
0,"ouse
aw Z"
0,"hesse
hh eh S"
0,"ose
ow Z"
0,"esse
eh S"
0,"weisse
w ay S"
0,"eyes
ay Z"
0,"zee
Z iy"
0,"wace
w ey S"
0,"ace
ey S"
0,"wiss
w ih S"
0,"yeas
y ey Z"
0,"soya
S oy ah"
0,"heisey
hh ay S iy"
0,"zoucha
Z uw hh ah"
0,"essa
eh S ah"
0,"ossa
aa S ah"
0,"soy
S oy"
0,"seaway
S iy w ey"
0,"yoss
y ao S"
0,"cewa
S uw ah"
0,"eisa
ey S ah"
0,"issy
ih S iy"
0,"osso
ow S ow"
0,"hazy
hh ey Z iy"
0,"hosie
hh ow Z iy"
0,"woozy
w uw Z iy"
0,"heise
hh ay S"
0,"izzo
ih Z ow"
0,"essay
eh S ey"
0,"weighs
w ey Z"
0,"wiz
w ih Z"
0,"aisa
ay iy S ah"
0,"aus
aw Z"
0,"psa
S aa"
0,"esp
eh S"
0,"isa
iy S ah"
0,"usps
ah S"
0,"sse
S iy"
0,"hoss
hh aa S"
0,"aase
aa S"
0,"wis
w ih S"
0,"wies
w ay Z"
0,"xio
ZH ao"
0,"sieh
S iy"
0,"hews
hh y uw Z"
0,"essie
eh S iy"
0,"yossi
y ow S iy"
0,"eisai
ay S ay"
0,"sue
S uw"
0,"xii
Z iy"
0,"seo
S iy ow"
0,"saye
S ey"
0,"sea
S iy"
0,"huss
hh ah S"
0,"yes
y eh S"
0,"seiyu
S iy y uw"
0,"xyy
Z ay iy"
0,"whose
hh uw Z"
0,"his
hh ih Z"
0,"uys
y uw iy Z"
0,"hoos
hh uw Z"
0,"high sea
hh ay S iy"
0,"was
w aa Z"
0,"hayse
hh ey Z"
0,"zeh
Z eh"
0,"ess
eh S"
0,"howze
hh aw Z"
0,"eis
ay Z"
0,"ice
ay S"
0,"hughs
y uw Z"
0,"aouzou
aw y uw Z uw"
0,"oohs
uw Z"
0,"ayes
ay Z"
0,"hussey
hh ah S iy"
0,"sie
S iy"
0,"wyse
w ay Z"
0,"see
S iy"
0,"hohos
hh ow hh ow Z"
0,"xue
Z uw"
0,"hisaw
hh ay S ao"
0,"hus
hh ah Z"
0,"cio
S ay ow"
0,"xiao
ZH aw"
0,"waas
w aa Z"
0,"yaws
y ao Z"
0,"heyse
hh ey S"
0,"saia
S aa y ah"
0,"ais
ay Z"
0,"isu
ih S uw"
0,"heiss
hh ay S"
0,"isay
ay S ey"
0,"yazzie
y ae Z iy"
0,"saha
S aa hh ah"
0,"is
ih Z"
0,"wess
w eh S"
0,"issie
ih S iy"
0,"youse
y aw S"
0,"hahs
hh aa S"
0,"ezzo
eh Z ow"
0,"hoes
hh ow Z"
0,"yessuey
y eh S uw iy"
0,"sioux
S uw"
0,"hughes
hh y uw Z"
0,"aussie
ao S iy"
0,"whys
w ay Z"
0,"ahs
aa Z"
0,"zsa
ZH aa"
0,"wheeze
w iy Z"
0,"hassey
hh ae S iy"
0,"as
ae Z"
0,"izzy
ih Z iy"
0,"zea
Z iy"
0,"yuhas
y uw hh ah Z"
0,"us
ah S"
0,"ease
iy Z"
0,"jose
hh ow Z ey"
0,"hawes
hh ao Z"
0,"hawass
hh ae w aa S"
0,"sou
S uw"
0,"ezo
eh Z ow"
0,"eas
iy Z"
0,"sai
S ay"
0,"hewes
hh y uw Z"
0,"sawa
S ao w ah"
0,"woes
w ow Z"
0,"s
eh S"
0,"yoes
y ow Z"
0,"has
hh ae Z"
0,"jaso
y aa S ow"
0,"weiss
w ay S"
0,"uzi
uw Z iy"
0,"sci
S iy"
0,"zue
Z uw"
0,"ass
ae S"
0,"ese
iy Z"
0,"sooy
S uw iy"
0,"so
S ow"
0,"ouzo
aw Z ow"
0,"xu
Z uw"
0,"seyi
S ey iy"
0,"hose
hh ow Z"
0,"zoo
Z uw"
0,"siu
S iy uw"
0,"ios
iy ow S"
0,"seow
S iy ow"
0,"haase
hh aa S"
0,"wiese
w iy Z"
0,"ziahe
Z iy aa"
0,"sohio
S ow hh ay ow"
0,"oas
ow ey eh S"
0,"zhuhai
ZH uw hh ay"
0,"sui
S uw iy"
0,"zia
Z iy ah"
0,"ischia
ih S iy ah"
0,"esau
iy S ao"
0,"assay
ae S iy"
0,"highways
hh ay w ey Z"
0,"esso
eh S ow"
0,"ois
ow ah S"
0,"hauss
hh aw S"
0,"house
hh aw S"
0,"zoh
Z ow"
0,"haussa
hh ao S ah"
0,"houze
hh aw Z"
0,"heys
hh ey Z"
0,"c
S iy"
0,"hase
hh ey Z"
0,"sowa
S ow ah"
0,"wes
w eh S"
0,"woos
w uw Z"
0,"aas
aa Z"
0,"esq
eh S"
0,"es
eh S"
0,"izzi
ih Z iy"
0,"wuzzy
w uh Z iy"
0,"suey
S uw iy"
0,"yass
y ae S"
0,"ooze
uw Z"
0,"iis
ay ah S"
0,"wiess
w iy S"
0,"cia
S iy ay ey"
0,"ceja
S ey y ah"
0,"cea
S iy iy ey"
0,"asea
ah Z iy ah"
0,"yazoo
y ae Z uw"
0,"yasuo
y aa S uw ow"
0,"asia
ey ZH ah"
0,"ac
ey S iy"
0,"sough
S uw"
