612250,782.46
183767,428.68
704593,839.4
393811,627.54
9749,98.74
3999,63.24
443695,666.1
881350,938.8
574667,758.07
635,25.2
3205,56.61
9010,94.92
1333,36.51
3558,59.65
467255,683.56
158483,398.1
910333,954.11
499740,706.92
4524,67.26
972820,986.32
176257,419.83
784369,885.65
763055,873.53
854427,924.35
365524,604.59
4037,63.54
8922,94.46
1620,40.25
8788,93.74
4362,66.05
698867,835.98
3791,61.57
521458,722.12
467611,683.82
525925,725.21
2176,46.65
6878,82.93
589172,767.58
584759,764.7
9671,98.34
733307,856.33
5916,76.92
8486,92.12
158169,397.7
7618,87.28
211078,459.43
785,28.02
5829,76.35
528043,726.67
880700,938.46
382088,618.13
738927,859.61
942699,970.93
1374,37.07
352201,593.47
5800,76.16
3729,61.07
742768,861.84
9303,96.45
824236,907.87
421316,649.09
5988,77.38
488578,698.98
8766,93.63
940633,969.86
829353,910.69
686024,828.27
299008,546.82
986674,993.31
6625,81.39
681,26.1
372017,609.93
5476,74.0
4043,63.58
3676,60.63
621351,788.26
3263,57.12
924530,961.52
375934,613.13
851608,922.83
545752,738.75
345366,587.68
624813,790.45
532424,729.67
636638,797.9
2501,50.01
452471,672.66
514324,717.16
858072,926.32
424409,651.47
706686,840.65
933074,965.96
509617,713.87
716489,846.46
1118,33.44
2596,50.95
709,26.63
7780,88.2
428499,654.6
462787,680.28
929064,963.88
750,27.39
725532,851.78
488302,698.79
917338,957.78
328607,573.24
498795,706.25
481802,694.12
9547,97.71
4451,66.72
753325,867.94
511,22.61
625718,791.02
8036,89.64
678,26.04
8371,91.49
3514,59.28
833344,912.88
8369,91.48
789700,888.65
166560,408.12
7312,85.51
632348,795.2
761,27.59
4114,64.14
667445,816.97
6587,81.16
1048,32.37
949897,974.63
4479,66.93
108735,329.75
745505,863.43
126,11.22
731762,855.43
515478,717.97
941,30.68
609242,780.54
207030,455.01
255905,505.87
611343,781.88
5686,75.41
968191,983.97
777693,881.87
7213,84.93
7981,89.34
519808,720.98
5813,76.24
736965,858.47
3387,58.2
4538,67.36
595677,771.8
985436,992.69
268555,518.22
1334,36.52
213673,462.25
186503,431.86
229919,479.5
116651,341.54
108,10.39
2001,44.73
197324,444.21
457917,676.7
9033,95.04
545933,738.87
187311,432.79
1170,34.21
335741,579.43
9213,95.98
696526,834.58
7660,87.52
2986,54.64
3283,57.3
990348,995.16
338,18.38
144194,379.73
100151,316.47
689514,830.37
902762,950.14
277555,526.83
235423,485.2
690921,831.22
1591,39.89
1524,39.04
906081,951.88
4953,70.38
681403,825.47
472156,687.14
2353,48.51
5757,75.87
4449,66.7
6851,82.77
914205,956.14
722778,850.16
267442,517.15
724974,851.45
5515,74.26
1278,35.75
3012,54.88
2738,52.33
9465,97.29
1863,43.16
724026,850.9
722367,849.92
924190,961.35
906458,952.08
223574,472.84
5405,73.52
6299,79.37
648660,805.39
5906,76.85
145535,381.49
7204,84.88
593439,770.35
317,17.8
597222,772.8
144497,380.13
203630,451.25
3923,62.63
241087,491.01
469250,685.02
232997,482.7
518580,720.12
474206,688.63
247,15.72
721312,849.3
967546,983.64
632255,795.14
404378,635.91
1454,38.13
135832,368.55
337037,580.55
263750,513.57
940032,969.55
9006,94.9
365524,604.59
165854,407.25
951880,975.64
4195,64.77
268011,517.7
1672,40.89
513709,716.73
659515,812.11
383972,619.65
599165,774.06
706686,840.65
6879,82.94
316649,562.72
3849,62.04
655395,809.56
6706,81.89
773464,879.47
691139,831.35
163,12.77
319,17.86
648289,805.16
118951,344.89
7696,87.73
236028,485.83
903959,950.77
321161,566.71
1720,41.47
150833,388.37
986161,993.06
757390,870.28
5730,75.7
280393,529.52
412203,642.03
141253,375.84
437972,661.79
231558,481.2
202,14.21
445820,667.7
628856,793.0
854,29.22
125726,354.58
133938,365.98
2316,48.12
486808,697.72
818552,904.74
608690,780.19
2026,45.01
485727,696.94
822204,906.75
199158,446.27
4508,67.14
169449,411.64
906588,952.15
645859,803.65
723668,850.69
522437,722.8
4814,69.38
301404,549.0
499043,706.43
942039,970.59
693905,833.01
4177,64.63
968439,984.09
279494,528.67
743,27.26
906588,952.15
987179,993.57
162417,403.01
109208,330.47
943280,971.23
2090,45.72
9747,98.73
471883,686.94
674366,821.2
703,26.51
235870,485.66
476,21.82
166120,407.58
137885,371.33
966225,982.97
376736,613.79
160,12.65
2614,51.13
730033,854.42
6349,79.68
2400,48.99
556489,745.98
905,30.08
404069,635.66
725650,851.85
1810,42.54
263719,513.54
723098,850.35
7262,85.22
509659,713.9
292480,540.81
509483,713.78
434751,659.36
2539,50.39
646,25.42
224090,473.38
828099,910.0
544820,738.12
158331,397.91
311,17.64
994754,997.37
956549,978.03
617,24.84
421,20.52
5024,70.88
523010,723.19
213223,461.76
850862,922.42
8010,89.5
955,30.9
6030,77.65
371757,609.72
212145,460.59
158,12.57
149127,386.17
5348,73.13
593159,770.17
136154,368.99
3098,55.66
4882,69.87
2505,50.05
786285,886.73
883,29.72
3682,60.68
2852,53.4
7033,83.86
634265,796.41
670629,818.92
8191,90.5
933306,966.08
7264,85.23
178567,422.57
538787,734.02
985702,992.83
7032,83.86
826808,909.29
191,13.82
772395,878.86
1107,33.27
299741,547.49
764,27.64
716087,846.22
710611,842.98
654437,808.97
116473,341.28
325359,570.4
690,26.27
4225,65.0
787643,887.49
100151,316.47
5664,75.26
918162,958.21
733682,856.55
783030,884.89
7532,86.79
7934,89.07
338621,581.91
344583,587.01
3812,61.74
249,15.78
131524,362.66
3556,59.63
403547,635.25
8724,93.4
323096,568.42
374133,611.66
239733,489.63
827606,909.73
347469,589.47
809683,899.82
1079,32.85
657995,811.17
370869,608.99
723098,850.35
4678,68.4
817415,904.11
9655,98.26
567481,753.31
7851,88.61
9483,97.38
486840,697.74
644628,802.89
4136,64.31
548874,740.86
345550,587.84
828694,910.33
205947,453.81
882,29.7
8874,94.2
610,24.7
319993,565.68
377243,614.2
3376,58.1
130783,361.64
257449,507.39
215663,464.4
288,16.97
315450,561.65
863938,929.48
9225,96.05
6845,82.73
7402,86.03
426433,653.02
244838,494.81
334818,578.63
133009,364.7
9530,97.62
1272,35.67
7447,86.3
9862,99.31
345050,587.41
540682,735.31
116183,340.86
473980,688.46
6328,79.55
655,25.59
5918,76.93
658694,811.6
2775,52.68
372069,609.97
813821,902.12
356238,596.86
370,19.24
522782,723.04
118,10.86
757989,870.63
576,24.0
738238,859.21
239559,489.45
354664,595.54
8911,94.4
1793,42.34
828901,910.44
3778,61.47
234381,484.13
939,30.64
1502,38.76
724725,851.31
5694,75.46
951186,975.29
627321,792.04
566288,752.52
512,22.63
265496,515.26
2567,50.67
274164,523.61
945829,972.54
4690,68.48
747809,864.76
2027,45.02
129072,359.27
340389,583.43
492886,702.06
7457,86.35
589617,767.87
5478,74.01
5589,74.76
846066,919.82
1017,31.89
1160,34.06
277289,526.58
964282,981.98
290359,538.85
872579,934.12
3701,60.84
3866,62.18
3989,63.16
491878,701.34
431680,657.02
589617,767.87
827610,909.73
360549,600.46
2540,50.4
432549,657.68
721523,849.43
650069,806.27
488578,698.98
796,28.21
864416,929.74
2682,51.79
826516,909.13
706452,840.51
341313,584.22
722,26.87
348749,590.55
513709,716.73
447797,669.18
148070,384.8
5483,74.05
816219,903.45
6957,83.41
357749,598.12
365342,604.44
186,13.64
967,31.1
657212,810.69
804812,897.11
759395,871.43
464123,681.27
200378,447.64
4526,67.28
8340,91.32
528043,726.67
549454,741.25
952166,975.79
717946,847.32
4939,70.28
1803,42.46
469378,685.11
943359,971.27
678260,823.57
329307,573.85
6250,79.06
6705,81.88
686,26.19
6720,81.98
2938,54.2
380388,616.76
9145,95.63
5996,77.43
6408,80.05
976442,988.15
366521,605.41
713,26.7
1382,37.18
315997,562.14
532976,730.05
475079,689.26
5849,76.48
8625,92.87
1148,33.88
294594,542.77
487754,698.39
391890,626.01
324561,569.7
3284,57.31
154738,393.37
388960,623.67
9427,97.09
1009,31.76
887728,942.19
680464,824.9
9760,98.79
710533,842.93
566131,752.42
707458,841.11
859624,927.16
9658,98.28
1213,34.83
348370,590.23
374238,611.75
2354,48.52
206597,454.53
834296,913.4
5325,72.97
605777,778.32
335083,578.86
116995,342.05
396565,629.73
1122,33.5
154738,393.37
987627,993.79
499,22.34
789910,888.77
990202,995.09
8347,91.36
280393,529.52
506949,712.0
759493,871.49
2831,53.21
9815,99.07
351910,593.22
741915,861.34
989208,994.59
2629,51.27
413786,643.26
571168,755.76
353997,594.98
208659,456.79
3339,57.78
838566,915.73
736721,858.32
744157,862.65
224825,474.16
604691,777.62
369870,608.17
8297,91.09
996905,998.45
6229,78.92
2259,47.53
9351,96.7
7167,84.66
106,10.3
922968,960.71
518022,719.74
208467,456.58
371669,609.65
861423,928.13
1296,36.0
4961,70.43
9432,97.12
901530,949.49
741350,861.02
822040,906.66
183210,428.03
3566,59.72
701204,837.38
157469,396.82
737593,858.83
817,28.58
9151,95.66
7761,88.1
405702,636.95
488,22.09
556952,746.29
692445,832.13
731418,855.23
504,22.45
211673,460.08
956,30.92
639702,799.81
864081,929.56
822557,906.95
1103,33.21
501844,708.41
114557,338.46
284734,533.6
899330,948.33
922833,960.64
784371,885.65
420127,648.17
8792,93.77
7008,83.71
9559,97.77
137723,371.11
3227,56.81
255905,505.87
325798,570.79
918,30.3
7888,88.81
757174,870.16
7931,89.06
840772,916.94
5903,76.83
519231,720.58
124892,353.4
126330,355.43
690946,831.23
7604,87.2
281029,530.12
292480,540.81
782042,884.33
405,20.12
7776,88.18
566041,752.36
802,28.32
374133,611.66
1920,43.82
439,20.95
141478,376.14
940032,969.55
598101,773.37
2281,47.76
663150,814.34
598767,773.8
915747,956.95
942039,970.59
862126,928.51
6859,82.82
392964,626.87
290166,538.67
520903,721.74
791946,889.91
659498,812.09
975981,987.92
634,25.18
520,22.8
636408,797.75
947377,973.33
6893,83.02
552,23.49
4740,68.85
636408,797.75
314308,560.63
7577,87.05
240,15.49
446414,668.14
137221,370.43
591493,769.09
908984,953.41
560792,748.86
888125,942.4
713640,844.77
5552,74.51
200541,447.82
547,23.39
2960,54.41
859033,926.84
948147,973.73
6160,78.49
3245,56.96
2496,49.96
4947,70.33
266222,515.97
4585,67.71
486141,697.24
838714,915.81
854612,924.45
345893,588.13
7022,83.8
294176,542.38
327347,572.14
627556,792.18
551657,742.74
6176,78.59
6647,81.53
732,27.06
975277,987.56
511870,715.45
345050,587.41
274,16.55
549602,741.35
757342,870.25
574232,757.78
153,12.37
419829,647.94
180653,425.03
4315,65.69
5770,75.96
3664,60.53
1541,39.26
9832,99.16
916073,957.12
205266,453.06
2357,48.55
579442,761.21
364962,604.12
6336,79.6
3965,62.97
7727,87.9
585631,765.27
682010,825.84
196945,443.78
3735,61.11
434751,659.36
737267,858.64
2592,50.91
452012,672.32
245359,495.34
8934,94.52
1730,41.59
486159,697.25
604742,777.65
1432,37.84
621,24.92
375877,613.09
458176,676.89
324,18.0
5721,75.64
580,24.08
3310,57.53
180262,424.57
475167,689.32
262805,512.65
896544,946.86
4617,67.95
9595,97.95
8428,91.8
909794,953.83
6021,77.6
121110,348.01
588428,767.09
867,29.44
2694,51.9
305970,553.15
244473,494.44
5618,74.95
7383,85.92
853918,924.08
811463,900.81
970621,985.2
7763,88.11
562267,749.84
591124,768.85
375934,613.13
1716,41.42
9621,98.09
902071,949.77
1919,43.81
790799,889.27
4087,63.93
9012,94.93
3113,55.79
226190,475.59
104192,322.79
9365,96.77
703873,838.97
331145,575.45
443695,666.1
409579,639.98
431,20.76
2825,53.15
437588,661.5
951075,975.23
327347,572.14
1185,34.42
422040,649.65
409143,639.64
6219,78.86
729168,853.91
745472,863.41
6501,80.63
7028,83.83
632886,795.54
266,16.31
665739,815.93
492251,701.61
304271,551.61
707692,841.24
458176,676.89
5514,74.26
481328,693.78
509617,713.87
176472,420.09
1595,39.94
211285,459.66
310905,557.59
962960,981.31
347151,589.2
560533,748.69
842683,917.98
459908,678.17
252,15.87
518249,719.9
548576,740.66
761551,872.67
108891,329.99
428319,654.46
411113,641.18
201736,449.15
418567,646.97
148070,384.8
1164,34.12
150832,388.37
713473,844.67
4170,64.58
250262,500.26
782045,884.33
452,21.26
125,11.18
1962,44.29
945802,972.52
378073,614.88
855003,924.66
456811,675.88
798,28.25
567,23.81
263,16.22
376173,613.33
702,26.5
342437,585.18
851366,922.69
475796,689.78
334595,578.44
380618,616.94
971225,985.51
295950,544.01
701024,837.27
390333,624.77
1611,40.14
123685,351.69
880897,938.56
8581,92.63
509331,713.67
9296,96.42
354479,595.38
6216,78.84
405806,637.03
4988,70.63
123,11.09
869670,932.56
3078,55.48
728918,853.77
863623,929.31
3917,62.59
129072,359.27
134129,366.24
345887,588.12
154914,393.59
356100,596.74
901773,949.62
356281,596.89
201968,449.41
3887,62.35
3531,59.42
3255,57.05
2536,50.36
143322,378.58
751,27.4
9618,98.07
286147,534.93
2988,54.66
110973,333.13
2014,44.88
4261,65.28
473,21.75
161,12.69
637261,798.29
8054,89.74
429522,655.38
4809,69.35
9506,97.5
711210,843.33
713775,844.85
955814,977.66
784244,885.58
923199,960.83
7310,85.5
827441,909.64
377618,614.51
825363,908.49
469688,685.34
242257,492.2
9263,96.24
5138,71.68
4558,67.51
593100,770.13
312900,559.37
7112,84.33
481582,693.96
773,27.8
900371,948.88
446920,668.52
605,24.6
515478,717.97
592903,770.0
6182,78.63
8295,91.08
446414,668.14
897222,947.22
279904,529.06
834413,913.46
867345,931.31
787003,887.13
946595,972.93
6636,81.46
461767,679.53
502,22.41
984305,992.12
7492,86.56
984305,992.12
945926,972.59
862984,928.97
8277,90.98
5649,75.16
7804,88.34
892992,944.98
9935,99.67
449,21.19
722291,849.88
952676,976.05
747255,864.44
958439,979.0
8915,94.42
198904,445.99
149,12.21
489,22.11
916375,957.27
200005,447.22
711215,843.34
459384,677.78
105406,324.66
8092,89.96
8346,91.36
814441,902.46
534691,731.23
469250,685.02
536884,732.72
9018,94.96
317480,563.45
822450,906.89
909794,953.83
5237,72.37
607,24.64
127305,356.8
558277,747.18
236771,486.59
597787,773.17
748805,865.34
8093,89.96
871227,933.4
633195,795.74
1640,40.5
131603,362.77
7514,86.68
585062,764.89
9771,98.85
294594,542.77
8071,89.84
639437,799.65
118136,343.71
4081,63.88
103203,321.25
188189,433.81
119242,345.31
902150,949.82
153086,391.26
788,28.07
537940,733.44
257306,507.25
742768,861.84
5435,73.72
7625,87.32
7563,86.97
592049,769.45
7736,87.95
1345,36.67
485855,697.03
186561,431.93
7174,84.7
9666,98.32
644294,802.68
7444,86.28
2742,52.36
247632,497.63
520756,721.63
950963,975.17
849112,921.47
2583,50.82
826953,909.37
179073,423.17
628721,792.92
332382,576.53
545247,738.41
223431,472.68
343116,585.76
468,21.63
8966,94.69
2714,52.1
748609,865.22
846637,920.13
174672,417.94
428106,654.3
875741,935.81
689514,830.37
4038,63.55
589608,767.86
626128,791.28
519648,720.87
734546,857.06
9180,95.81
348749,590.55
5295,72.77
726187,852.17
280600,529.72
419824,647.94
4109,64.1
972485,986.15
853566,923.89
1343,36.65
119668,345.93
693,26.32
691139,831.35
962588,981.12
837452,915.12
446855,668.47
930,30.5
143447,378.74
9112,95.46
112,10.58
853918,924.08
670249,818.69
3149,56.12
160019,400.02
981506,990.71
896417,946.79
829353,910.69
694247,833.21
762079,872.97
923,30.38
896270,946.72
3533,59.44
283880,532.8
744,27.28
156249,395.28
784057,885.47
6088,78.03
732352,855.78
5076,71.25
116183,340.86
972,31.18
126330,355.43
462828,680.31
976521,988.19
546,23.37
839208,916.08
115669,340.1
864194,929.62
665419,815.73
110760,332.81
352399,593.63
164624,405.74
136154,368.99
845226,919.36
7739,87.97
6734,82.06
602790,776.4
3037,55.11
423571,650.82
998177,999.09
535,23.13
450103,670.9
7422,86.15
211673,460.08
546976,739.58
759097,871.26
555396,745.25
336,18.33
1626,40.32
4308,65.64
364978,604.13
1821,42.67
342036,584.84
150131,387.47
367799,606.46
264,16.25
943280,971.23
920567,959.46
590,24.29
3232,56.85
5680,75.37
7683,87.65
412588,642.33
263855,513.67
115840,340.35
8257,90.87
631129,794.44
458971,677.47
990963,995.47
864416,929.74
222516,471.72
891405,944.14
662521,813.95
5970,77.27
281,16.76
585064,764.89
851039,922.52
831278,911.74
226413,475.83
296145,544.19
822210,906.76
288458,537.08
496189,704.41
231,15.2
816986,903.87
538108,733.56
718463,847.62
9490,97.42
293338,541.61
899330,948.33
473240,687.92
9644,98.2
539078,734.22
513234,716.4
112851,335.93
914266,956.17
378073,614.88
184898,430.0
322,17.94
6281,79.25
959080,979.33
8564,92.54
6516,80.72
360,18.97
111327,333.66
329099,573.67
230,15.17
356772,597.3
6418,80.11
408862,639.42
720421,848.78
825216,908.41
144813,380.54
395446,628.84
711215,843.34
5868,76.6
544114,737.64
886303,941.44
958281,978.92
2589,50.88
945130,972.18
460881,678.88
8504,92.22
718192,847.46
3914,62.56
121761,348.94
656895,810.49
890859,943.85
822357,906.84
6044,77.74
738574,859.4
4738,68.83
1858,43.1
402221,634.21
193383,439.75
262263,512.12
412203,642.03
521482,722.14
251899,501.9
566131,752.42
7132,84.45
661080,813.07
4978,70.55
954120,976.79
608690,780.19
966225,982.97
950871,975.13
4523,67.25
608,24.66
147970,384.67
980874,990.39
784057,885.47
5069,71.2
2094,45.76
665739,815.93
731472,855.26
9326,96.57
3723,61.02
6400,80.0
347665,589.63
1616,40.2
994731,997.36
320521,566.15
920162,959.25
2469,49.69
2198,46.88
6785,82.37
552976,743.62
452584,672.74
222,14.9
352395,593.63
682951,826.41
916375,957.27
4969,70.49
3959,62.92
469378,685.11
5992,77.41
959080,979.33
628546,792.81
578033,760.28
937186,968.08
385891,621.2
698867,835.98
6672,81.68
707473,841.11
710174,842.72
5982,77.34
3212,56.67
349,18.68
7923,89.01
724020,850.89
4627,68.02
277182,526.48
8294,91.07
1644,40.55
3454,58.77
951880,975.64
920567,959.46
394,19.85
113511,336.91
397750,630.67
275159,524.56
398355,631.15
3036,55.1
666069,816.13
1444,38.0
3698,60.81
986,31.4
4639,68.11
7583,87.08
279403,528.59
390177,624.64
964731,982.21
481802,694.12
315,17.75
478505,691.74
187103,432.55
166120,407.58
523,22.87
329428,573.96
418769,647.12
854171,924.21
4099,64.02
631,25.12
209213,457.4
570477,755.3
100,10.0
495514,703.93
196490,443.27
9222,96.03
679,26.06
309076,555.95
282210,531.23
804837,897.13
4297,65.55
8288,91.04
324382,569.55
939002,969.02
2800,52.92
903959,950.77
7857,88.64
433484,658.4
8070,89.83
7136,84.47
1669,40.85
2709,52.05
298382,546.24
833604,913.02
543,23.3
248697,498.7
7582,87.07
318489,564.35
602,24.54
402,20.05
943730,971.46
139987,374.15
2264,47.58
4016,63.37
883688,940.05
904966,951.3
9015,94.95
467968,684.08
7054,83.99
113511,336.91
969,31.13
932446,965.63
462477,680.06
7128,84.43
667445,816.97
563953,750.97
7541,86.84
8353,91.39
556780,746.18
398008,630.88
2822,53.12
6791,82.41
813142,901.74
232493,482.18
858849,926.74
701652,837.65
845400,919.46
600944,775.21
502133,708.61
727367,852.86
233143,482.85
6884,82.97
721312,849.3
187,13.67
634140,796.33
998,31.59
818550,904.74
160250,400.31
174672,417.94
779216,882.73
922306,960.37
738458,859.34
267401,517.11
2507,50.07
138284,371.87
725253,851.62
637283,798.3
990839,995.41
781398,883.97
461978,679.69
4726,68.75
637261,798.29
503470,709.56
820303,905.71
3307,57.51
969509,984.64
475796,689.78
455648,675.02
485749,696.96
162372,402.95
363857,603.21
273002,522.5
535447,731.74
8816,93.89
696639,834.65
338767,582.04
784488,885.71
850598,922.28
5012,70.8
3606,60.05
8214,90.63
858711,926.67
714397,845.22
429269,655.19
299139,546.94
361,19.0
291882,540.26
863,29.38
345307,587.63
707473,841.11
445273,667.29
559182,747.78
609055,780.42
9258,96.22
165854,407.25
592215,769.56
471568,686.71
4768,69.05
330959,575.29
2253,47.47
8080,89.89
5429,73.68
983,31.35
471757,686.85
579636,761.34
829097,910.55
114928,339.01
2073,45.53
896599,946.89
9732,98.65
382,19.54
525293,724.77
427338,653.71
2860,53.48
4034,63.51
244838,494.81
107723,328.21
6140,78.36
266222,515.97
157456,396.81
615875,784.78
951278,975.33
405702,636.95
796888,892.69
922306,960.37
2257,47.51
9060,95.18
655280,809.49
326813,571.68
938718,968.87
9890,99.45
389985,624.49
4823,69.45
174963,418.29
9528,97.61
3611,60.09
622709,789.12
6532,80.82
325035,570.12
943359,971.27
952676,976.05
830998,911.59
882823,939.59
756491,869.76
193676,440.09
753325,867.94
5766,75.93
965219,982.46
8710,93.33
971555,985.67
3783,61.51
4924,70.17
4863,69.74
429833,655.62
887761,942.21
6169,78.54
470256,685.75
4616,67.94
199448,446.6
4619,67.96
6868,82.87
193754,440.17
7838,88.53
216077,464.84
678374,823.63
473580,688.17
534691,731.23
320793,566.39
811830,901.02
1137,33.72
577,24.02
3995,63.21
518580,720.12
215663,464.4
109654,331.14
9115,95.47
633716,796.06
9053,95.15
440359,663.6
809683,899.82
7520,86.72
401852,633.92
658694,811.6
7689,87.69
822040,906.66
621508,788.36
3547,59.56
611502,781.99
398036,630.9
547742,740.1
102146,319.6
814161,902.31
8113,90.07
442682,665.34
231560,481.21
112931,336.05
428930,654.93
260274,510.17
496,22.27
759097,871.26
386970,622.07
137,11.7
770,27.75
6817,82.57
401514,633.65
180104,424.39
230512,480.12
766322,875.4
148782,385.72
3415,58.44
525925,725.21
340619,583.63
704617,839.41
368715,607.22
834094,913.29
4203,64.83
1509,38.85
499215,706.55
369709,608.04
931538,965.16
9605,98.01
6530,80.81
196,14.0
638752,799.22
415752,644.79
9901,99.5
531737,729.2
179413,423.57
820303,905.71
744350,862.76
406359,637.46
745505,863.43
441679,664.59
944,30.72
188097,433.7
794405,891.29
483092,695.05
627303,792.02
668587,817.67
945154,972.19
753123,867.83
447982,669.31
760441,872.03
764567,874.4
358314,598.59
357472,597.89
850544,922.25
8670,93.11
748648,865.24
212145,460.59
766,27.68
141,11.87
366043,605.01
942733,970.94
760524,872.08
4299,65.57
389494,624.09
125778,354.65
1601,40.01
806900,898.28
631497,794.67
500590,707.52
6227,78.91
2668,51.65
998754,999.38
745239,863.27
537,23.17
4504,67.11
173653,416.72
1452,38.11
2468,49.68
8634,92.92
747481,864.57
8928,94.49
511304,715.06
224825,474.16
3333,57.73
9679,98.38
623,24.96
532962,730.04
267963,517.65
794924,891.59
743613,862.33
736283,858.07
658756,811.64
976442,988.15
418457,646.88
248188,498.18
366043,605.01
501146,707.92
335083,578.86
295,17.18
359761,599.8
481761,694.09
4951,70.36
3155,56.17
149278,386.37
520620,721.54
724974,851.45
1711,41.36
761102,872.41
211,14.53
810239,900.13
6373,79.83
851,29.17
5430,73.69
442046,664.87
326038,571.0
375138,612.49
6074,77.94
372625,610.43
3324,57.65
620680,787.83
891337,944.11
1842,42.92
768376,876.57
509331,713.67
957288,978.41
864081,929.56
273478,522.95
134199,366.33
785322,886.18
9494,97.44
615072,784.27
3829,61.88
9561,97.78
804714,897.06
182098,426.73
468224,684.27
886280,941.42
2467,49.67
133926,365.96
6953,83.38
687492,829.15
936503,967.73
6077,77.96
316806,562.86
214,14.63
193136,439.47
119,10.91
9927,99.63
133,11.53
183015,427.8
759493,871.49
182098,426.73
984121,992.03
6451,80.32
828502,910.22
629594,793.47
429522,655.38
4132,64.28
846822,920.23
1283,35.82
150,12.25
932011,965.41
363044,602.53
2545,50.45
436574,660.74
704689,839.46
5754,75.86
521423,722.1
260514,510.41
407282,638.19
321950,567.41
151362,389.05
2449,49.49
784132,885.51
590273,768.29
535619,731.86
831278,911.74
796586,892.52
4699,68.55
722258,849.86
3930,62.69
9110,95.45
8665,93.09
847,29.1
208659,456.79
5106,71.46
5787,76.07
499740,706.92
318,17.83
218,14.76
453124,673.14
181558,426.1
169803,412.07
889711,943.24
879,29.65
577497,759.93
158169,397.7
8014,89.52
170,13.04
321923,567.38
1216,34.87
414030,643.45
605849,778.36
8877,94.22
277624,526.9
815560,903.08
3731,61.08
335,18.3
169368,411.54
393328,627.16
709151,842.11
909203,953.52
469545,685.23
852739,923.44
370869,608.99
4671,68.34
254678,504.66
9448,97.2
5871,76.62
386157,621.42
811,28.48
982798,991.36
826516,909.13
6188,78.66
