32674.0$ at 25.4% for 9 years,250541
6420012.0$ at 11.4% for 4 years,9887274
59659.0$ at 15.2% for 10 years,245584
75454.0$ at 10.4% for 10 years,202942
65096.0$ at 6.1% for 6 years,92863
0.5$ at 46.1% for 5 years,3
9483.0$ at 17.7% for 7 years,29674
35809.0$ at 48.2% for 7 years,562250
70.0$ at 27.5% for 2 years,113
27138.0$ at 16.9% for 5 years,59244
7563981.0$ at 9.8% for 5 years,12071524
76035.0$ at 1.0% for 10 years,83989
35809.0$ at 14.4% for 3 years,53613
47414.0$ at 18.9% for 1 years,56375
8853.0$ at 19.7% for 4 years,18174
12229.0$ at 11.6% for 6 years,23625
93520.0$ at 14.7% for 10 years,368585
63322.0$ at 42.1% for 10 years,2125667
80.0$ at 12.5% for 11 years,292
1885.0$ at 6.5% for 10 years,3538
80.0$ at 17.5% for 6 years,210
78749.0$ at 14.8% for 7 years,206937
849.0$ at 12.4% for 11 years,3071
20375.0$ at 32.7% for 9 years,259977
63.0$ at 32.8% for 9 years,809
63322.0$ at 46.5% for 11 years,4224433
9762524.0$ at 1.1% for 4 years,10199214
49366.0$ at 43.3% for 5 years,298303
521.0$ at 4.6% for 8 years,746
55742.0$ at 35.9% for 1 years,75753
4382943.0$ at 8.9% for 11 years,11196247
5231281.0$ at 14.0% for 7 years,13090071
80.0$ at 6.4% for 4 years,102
55742.0$ at 8.7% for 6 years,91951
91991.0$ at 18.9% for 5 years,218602
1816.0$ at 23.4% for 1 years,2240
10309.0$ at 5.9% for 2 years,11561
716.0$ at 6.1% for 9 years,1219
28083.0$ at 5.0% for 9 years,43565
93.0$ at 17.8% for 9 years,406
844.0$ at 8.9% for 8 years,1669
8938071.0$ at 32.3% for 4 years,27383135
45416.0$ at 7.0% for 4 years,59531
6596.0$ at 10.0% for 7 years,12853
43482.0$ at 10.6% for 1 years,48091
63759.0$ at 10.3% for 7 years,126639
5818923.0$ at 10.2% for 3 years,7787308
10309.0$ at 2.5% for 8 years,12560
2248.0$ at 11.5% for 4 years,3474
4382943.0$ at 35.9% for 6 years,27611027
72993.0$ at 4.5% for 10 years,113355
78756.0$ at 23.5% for 8 years,426205
556.0$ at 24.4% for 11 years,6139
0.5$ at 18.7% for 8 years,1
52771.0$ at 1.0% for 5 years,55462
2966.0$ at 41.9% for 11 years,139308
19449.0$ at 28.6% for 7 years,113131
31317.0$ at 1.2% for 6 years,33640
300.0$ at 19.3% for 1 years,357
2569687.0$ at 14.6% for 6 years,5820870
66466.0$ at 2.4% for 5 years,74834
22306.0$ at 33.7% for 4 years,71276
59.0$ at 44.7% for 8 years,1133
6709101.0$ at 19.7% for 2 years,9612860
9013991.0$ at 35.8% for 1 years,12240999
33830.0$ at 3.7% for 9 years,46914
68101.0$ at 40.1% for 8 years,1010784
31805.0$ at 39.0% for 1 years,44208
19193.0$ at 21.8% for 7 years,76326
6327381.0$ at 39.7% for 4 years,24099587
20278.0$ at 46.1% for 6 years,197208
32981.0$ at 30.7% for 4 years,96242
1932500.0$ at 36.4% for 4 years,6689243
92179.0$ at 10.6% for 8 years,206382
49582.0$ at 6.6% for 7 years,77557
70.0$ at 3.3% for 2 years,74
733.0$ at 10.0% for 8 years,1571
93655.0$ at 12.7% for 9 years,274692
19193.0$ at 29.8% for 4 years,54480
90827.0$ at 4.4% for 3 years,103351
54771.0$ at 9.7% for 6 years,95453
68101.0$ at 3.6% for 9 years,93624
91991.0$ at 40.9% for 9 years,2013465
50420.0$ at 16.1% for 10 years,224349
46.0$ at 9.9% for 1 years,50
8853.0$ at 17.5% for 9 years,37794
86866.0$ at 31.1% for 11 years,1707966
89749.0$ at 10.0% for 4 years,131401
497.0$ at 6.0% for 10 years,890
524.0$ at 40.6% for 6 years,4048
95478.0$ at 47.1% for 10 years,4529289
28083.0$ at 19.3% for 2 years,39969
66020.0$ at 5.2% for 4 years,80860
497.0$ at 19.8% for 8 years,2108
74848.0$ at 18.3% for 7 years,242702
9930131.0$ at 9.3% for 4 years,14172146
2569687.0$ at 3.2% for 7 years,3203598
86866.0$ at 6.7% for 8 years,145936
71001.0$ at 5.7% for 9 years,116933
82381.0$ at 4.4% for 8 years,116260
545.0$ at 18.2% for 4 years,1063
23163.0$ at 47.7% for 6 years,240479
33830.0$ at 4.5% for 10 years,52536
13418.0$ at 18.3% for 3 years,22214
52771.0$ at 10.8% for 1 years,58470
93856.0$ at 7.7% for 2 years,108866
18300.0$ at 3.3% for 9 years,24510
96870.0$ at 0.7% for 9 years,103146
56624.0$ at 28.8% for 9 years,552386
38659.0$ at 14.4% for 7 years,99136
28592.0$ at 15.0% for 9 years,100583
58408.0$ at 6.5% for 4 years,75139
45224.0$ at 0.6% for 9 years,47725
93.0$ at 3.0% for 1 years,95
71001.0$ at 11.3% for 10 years,207117
27121.0$ at 3.5% for 6 years,33338
5818923.0$ at 17.7% for 11 years,34944891
8853.0$ at 7.2% for 1 years,9490
81947.0$ at 39.3% for 2 years,159013
72892.0$ at 17.4% for 2 years,100465
64598.0$ at 9.2% for 8 years,130617
39.0$ at 8.0% for 11 years,90
6596.0$ at 3.9% for 3 years,7398
59659.0$ at 15.8% for 6 years,143855
6709101.0$ at 45.8% for 2 years,14261965
2966.0$ at 7.3% for 5 years,4218
61.0$ at 34.0% for 9 years,849
45416.0$ at 1.3% for 7 years,49713
28083.0$ at 15.7% for 7 years,77942
68101.0$ at 2.6% for 1 years,69871
5231281.0$ at 19.4% for 6 years,15157724
9.0$ at 16.4% for 7 years,26
74848.0$ at 12.0% for 11 years,260362
1932500.0$ at 4.1% for 4 years,2269459
36432.0$ at 2.1% for 5 years,40421
58762.0$ at 45.5% for 9 years,1717368
19193.0$ at 20.4% for 11 years,147922
29212.0$ at 3.5% for 1 years,30234
15144.0$ at 6.4% for 11 years,29963
93.0$ at 4.6% for 11 years,152
59863.0$ at 4.4% for 5 years,74243
89749.0$ at 12.1% for 7 years,199649
300.0$ at 6.5% for 10 years,563
91555.0$ at 13.0% for 4 years,149278
95528.0$ at 11.1% for 9 years,246352
70.0$ at 8.0% for 1 years,75
96727.0$ at 48.8% for 11 years,7659139
95478.0$ at 21.6% for 4 years,208755
7662433.0$ at 18.1% for 2 years,10687262
61121.0$ at 26.6% for 10 years,646438
59863.0$ at 22.6% for 6 years,203283
93520.0$ at 9.3% for 9 years,208202
83169.0$ at 18.5% for 9 years,383200
18067.0$ at 19.3% for 5 years,43660
93520.0$ at 15.1% for 6 years,217448
68101.0$ at 9.8% for 5 years,108683
73671.0$ at 26.3% for 2 years,117517
47414.0$ at 34.5% for 4 years,155165
20278.0$ at 11.1% for 5 years,34323
51781.0$ at 0.2% for 4 years,52196
74848.0$ at 4.4% for 8 years,105629
75454.0$ at 16.0% for 10 years,332860
435.0$ at 10.3% for 2 years,529
435.0$ at 13.9% for 8 years,1232
3859796.0$ at 28.2% for 3 years,8132581
0.5$ at 42.0% for 5 years,2
93520.0$ at 10.2% for 11 years,272208
39.0$ at 10.6% for 11 years,118
48894.0$ at 24.5% for 8 years,282234
78173.0$ at 9.2% for 6 years,132553
93856.0$ at 45.7% for 9 years,2777141
65096.0$ at 7.3% for 8 years,114380
32379.0$ at 13.4% for 10 years,113865
86866.0$ at 3.4% for 7 years,109772
92141.0$ at 13.0% for 10 years,312778
32379.0$ at 3.4% for 4 years,37012
19848.0$ at 7.4% for 11 years,43527
300.0$ at 46.1% for 6 years,2917
9483.0$ at 2.9% for 2 years,10040
65096.0$ at 11.4% for 9 years,171997
59091.0$ at 6.9% for 4 years,77167
72993.0$ at 4.6% for 7 years,100000
36042.0$ at 5.8% for 10 years,63338
20980.0$ at 12.2% for 9 years,59120
524.0$ at 10.0% for 3 years,697
70.0$ at 8.8% for 6 years,116
2938548.0$ at 0.7% for 10 years,3150848
65505.0$ at 28.3% for 3 years,138342
9013991.0$ at 17.4% for 1 years,10582425
95478.0$ at 5.9% for 3 years,113394
89749.0$ at 21.5% for 9 years,517864
37188.0$ at 19.0% for 9 years,177961
9013991.0$ at 41.9% for 10 years,298360327
59659.0$ at 2.0% for 1 years,60852
19977.0$ at 9.7% for 4 years,28930
8853.0$ at 45.9% for 10 years,386939
2966.0$ at 19.5% for 3 years,5061
71001.0$ at 46.4% for 6 years,699054
2248.0$ at 3.9% for 7 years,2938
43335.0$ at 20.4% for 2 years,62819
33361.0$ at 16.9% for 1 years,38999
5330.0$ at 18.1% for 5 years,12245
66020.0$ at 15.1% for 7 years,176686
33830.0$ at 15.3% for 1 years,39005
39553.0$ at 13.2% for 8 years,106647
32379.0$ at 43.7% for 4 years,138067
40182.0$ at 5.6% for 10 years,69290
38659.0$ at 2.8% for 4 years,43174
6770822.0$ at 38.9% for 3 years,18144630
443.0$ at 6.6% for 4 years,572
86866.0$ at 35.4% for 7 years,724737
46082.0$ at 0.5% for 3 years,46776
75454.0$ at 2.8% for 10 years,99451
59267.0$ at 48.9% for 5 years,433796
18067.0$ at 14.2% for 5 years,35092
27121.0$ at 16.5% for 5 years,58201
497.0$ at 21.8% for 7 years,1976
66020.0$ at 12.2% for 3 years,93251
2938548.0$ at 13.5% for 10 years,10425368
78173.0$ at 43.4% for 2 years,160751
61.0$ at 7.3% for 7 years,99
61121.0$ at 1.9% for 8 years,71053
63.0$ at 15.8% for 5 years,131
94813.0$ at 13.0% for 3 years,136805
23163.0$ at 25.4% for 5 years,71826
81947.0$ at 12.1% for 3 years,115438
56624.0$ at 35.0% for 4 years,188076
15144.0$ at 29.2% for 11 years,253587
32981.0$ at 14.3% for 8 years,96080
75454.0$ at 17.4% for 6 years,197556
45224.0$ at 0.0% for 5 years,45224
93655.0$ at 8.8% for 11 years,236836
78194.0$ at 16.8% for 2 years,106674
59091.0$ at 4.7% for 3 years,67820
71001.0$ at 18.8% for 10 years,397583
43482.0$ at 8.0% for 10 years,93874
516.0$ at 48.8% for 5 years,3764
62552.0$ at 19.1% for 7 years,212629
39553.0$ at 18.9% for 1 years,47028
7662433.0$ at 48.6% for 5 years,55521442
48894.0$ at 29.3% for 2 years,81743
1932500.0$ at 39.8% for 2 years,3776885
18300.0$ at 48.8% for 7 years,295577
9762524.0$ at 47.4% for 2 years,21210801
59.0$ at 40.5% for 8 years,895
66466.0$ at 6.8% for 10 years,128325
33830.0$ at 9.0% for 10 years,80087
45416.0$ at 9.8% for 3 years,60119
43482.0$ at 36.2% for 9 years,701299
32379.0$ at 36.6% for 2 years,60417
72892.0$ at 31.7% for 3 years,166508
55742.0$ at 19.1% for 3 years,94171
716.0$ at 0.3% for 10 years,737
78194.0$ at 10.3% for 1 years,86247
91991.0$ at 44.6% for 2 years,192345
2248.0$ at 15.3% for 6 years,5281
45416.0$ at 28.6% for 10 years,561847
93889.0$ at 16.0% for 11 years,480454
31805.0$ at 13.7% for 10 years,114841
90827.0$ at 5.4% for 8 years,138337
83565.0$ at 17.1% for 1 years,97854
18051.0$ at 2.5% for 10 years,23106
29212.0$ at 0.3% for 9 years,30010
2569687.0$ at 8.4% for 2 years,3019526
33830.0$ at 20.0% for 3 years,58458
83973.0$ at 0.4% for 10 years,87393
76035.0$ at 11.9% for 8 years,186919
12229.0$ at 5.0% for 2 years,13482
63809.0$ at 11.0% for 9 years,163225
68101.0$ at 2.8% for 1 years,70007
18051.0$ at 7.6% for 3 years,22487
28334.0$ at 3.6% for 4 years,32639
39553.0$ at 12.0% for 9 years,109683
5818923.0$ at 17.3% for 10 years,28696090
937.0$ at 12.1% for 11 years,3291
19977.0$ at 17.1% for 7 years,60315
83565.0$ at 26.0% for 5 years,265385
93655.0$ at 18.7% for 7 years,310946
18051.0$ at 3.4% for 1 years,18664
95528.0$ at 12.9% for 6 years,197830
45857.0$ at 17.6% for 5 years,103143
91555.0$ at 2.8% for 9 years,117387
48715.0$ at 18.2% for 6 years,132851
62552.0$ at 5.7% for 8 years,97463
96727.0$ at 9.4% for 2 years,115766
19977.0$ at 7.0% for 3 years,24472
56601.0$ at 39.2% for 2 years,109673
35809.0$ at 2.7% for 7 years,43150
20278.0$ at 7.7% for 1 years,21839
46082.0$ at 42.4% for 9 years,1109484
61121.0$ at 3.5% for 11 years,89234
10309.0$ at 3.0% for 11 years,14270
35156.0$ at 1.8% for 3 years,37088
28083.0$ at 13.5% for 11 years,113083
6709101.0$ at 5.0% for 11 years,11474839
8853.0$ at 34.8% for 8 years,96518
45627.0$ at 17.8% for 4 years,87862
716.0$ at 15.6% for 4 years,1278
18051.0$ at 18.1% for 11 years,112525
75454.0$ at 44.3% for 9 years,2046818
556.0$ at 14.5% for 10 years,2153
95528.0$ at 7.3% for 1 years,102501
844.0$ at 26.4% for 4 years,2154
6596.0$ at 19.8% for 2 years,9466
95478.0$ at 39.8% for 6 years,712764
66020.0$ at 1.7% for 2 years,68283
497.0$ at 17.3% for 7 years,1518
38375.0$ at 3.5% for 8 years,50532
7563981.0$ at 4.7% for 2 years,8291704
56624.0$ at 9.1% for 4 years,80223
7563981.0$ at 26.7% for 6 years,31290328
66466.0$ at 8.9% for 1 years,72381
4382943.0$ at 30.8% for 2 years,7498619
78173.0$ at 4.9% for 11 years,132308
43335.0$ at 16.1% for 7 years,123215
54771.0$ at 12.8% for 9 years,161931
64918.0$ at 15.8% for 5 years,135178
38375.0$ at 10.3% for 5 years,62650
6327381.0$ at 23.2% for 10 years,50971928
31317.0$ at 15.1% for 2 years,41488
39553.0$ at 18.0% for 4 years,76684
15144.0$ at 3.1% for 1 years,15613
47414.0$ at 10.1% for 1 years,52202
9930131.0$ at 20.3% for 4 years,20797804
61.0$ at 0.6% for 7 years,63
63.0$ at 16.7% for 6 years,159
922.0$ at 7.1% for 4 years,1213
93856.0$ at 17.1% for 8 years,331831
5330.0$ at 34.6% for 10 years,104034
63759.0$ at 18.3% for 9 years,289337
90827.0$ at 26.1% for 8 years,580678
38375.0$ at 16.5% for 2 years,52083
524.0$ at 0.6% for 10 years,556
18051.0$ at 4.0% for 10 years,26719
36379.0$ at 15.3% for 4 years,64293
39553.0$ at 44.8% for 10 years,1602747
78749.0$ at 26.1% for 7 years,399255
45224.0$ at 6.0% for 11 years,85848
19449.0$ at 13.1% for 6 years,40707
1932500.0$ at 7.5% for 2 years,2233245
5330.0$ at 1.8% for 4 years,5724
95478.0$ at 6.7% for 2 years,108700
7563981.0$ at 28.2% for 5 years,26193320
91991.0$ at 9.0% for 1 years,100270
58408.0$ at 37.1% for 7 years,531783
49582.0$ at 13.8% for 6 years,107690
5231281.0$ at 14.6% for 10 years,20438744
39057.0$ at 15.4% for 4 years,69266
20278.0$ at 3.0% for 4 years,22823
35156.0$ at 13.1% for 4 years,57524
752.0$ at 30.6% for 5 years,2857
58762.0$ at 43.6% for 10 years,2190992
8853.0$ at 3.5% for 11 years,12925
83565.0$ at 10.7% for 8 years,188454
36432.0$ at 26.7% for 3 years,74099
28.0$ at 23.7% for 10 years,234
752.0$ at 8.0% for 11 years,1753
61300.0$ at 0.9% for 2 years,62408
20980.0$ at 7.6% for 5 years,30259
93856.0$ at 47.1% for 7 years,1398784
49366.0$ at 12.4% for 6 years,99546
93667.0$ at 15.8% for 11 years,470306
93.0$ at 3.5% for 4 years,106
59863.0$ at 28.9% for 9 years,588077
35156.0$ at 26.8% for 5 years,115238
516.0$ at 19.2% for 11 years,3561
8938071.0$ at 15.4% for 3 years,13736029
37188.0$ at 5.4% for 3 years,43543
64251.0$ at 4.0% for 4 years,75164
937.0$ at 35.7% for 9 years,14620
68718.0$ at 30.3% for 10 years,969426
32981.0$ at 7.5% for 9 years,63232
28334.0$ at 2.5% for 8 years,34522
64598.0$ at 14.6% for 3 years,97223
18300.0$ at 19.4% for 2 years,26089
6420012.0$ at 2.9% for 11 years,8792349
23163.0$ at 5.7% for 3 years,27353
92179.0$ at 18.9% for 2 years,130315
56624.0$ at 41.0% for 3 years,158729
63759.0$ at 4.0% for 1 years,66309
9.0$ at 26.5% for 6 years,36
64918.0$ at 10.6% for 4 years,97137
59091.0$ at 6.8% for 10 years,114086
93667.0$ at 22.3% for 2 years,140100
92125.0$ at 10.3% for 7 years,182981
19449.0$ at 30.9% for 7 years,128078
4382943.0$ at 12.8% for 10 years,14616951
56601.0$ at 44.9% for 2 years,118839
45857.0$ at 14.9% for 2 years,60540
1816.0$ at 11.4% for 1 years,2023
95478.0$ at 2.4% for 7 years,112720
19449.0$ at 36.2% for 3 years,49139
0.5$ at 5.1% for 5 years,0
86866.0$ at 0.8% for 4 years,89679
0.5$ at 19.6% for 7 years,1
43482.0$ at 6.6% for 7 years,68015
89749.0$ at 45.7% for 5 years,589287
70111.0$ at 4.7% for 7 years,96696
61.0$ at 27.9% for 10 years,714
38375.0$ at 32.2% for 3 years,88663
48894.0$ at 13.5% for 3 years,71489
23163.0$ at 5.8% for 11 years,43066
93856.0$ at 14.4% for 2 years,122832
45627.0$ at 17.3% for 5 years,101323
1816.0$ at 9.9% for 4 years,2649
29212.0$ at 0.7% for 7 years,30673
4047399.0$ at 35.1% for 8 years,44917834
31805.0$ at 19.7% for 2 years,45570
28592.0$ at 12.3% for 9 years,81219
88708.0$ at 27.3% for 7 years,480575
66020.0$ at 18.4% for 10 years,357431
38375.0$ at 17.6% for 8 years,140380
1559277.0$ at 26.8% for 4 years,4030883
56601.0$ at 13.8% for 5 years,108027
20278.0$ at 9.6% for 3 years,26696
1559277.0$ at 3.7% for 9 years,2162380
20375.0$ at 32.2% for 10 years,332209
93856.0$ at 0.7% for 5 years,97187
68924.0$ at 5.8% for 9 years,114483
92125.0$ at 33.9% for 8 years,951967
43335.0$ at 4.6% for 1 years,45328
82381.0$ at 35.3% for 6 years,505375
8853.0$ at 3.4% for 8 years,11567
51781.0$ at 16.0% for 1 years,60065
39553.0$ at 8.9% for 3 years,51081
59267.0$ at 18.0% for 10 years,310193
80.0$ at 1.4% for 11 years,93
4382943.0$ at 3.6% for 6 years,5419064
60824.0$ at 1.4% for 1 years,61675
63322.0$ at 21.6% for 2 years,93631
45416.0$ at 16.4% for 2 years,61533
82381.0$ at 5.3% for 1 years,86747
72892.0$ at 42.6% for 7 years,874010
76035.0$ at 11.2% for 2 years,94020
1559277.0$ at 18.7% for 8 years,6145100
15144.0$ at 22.2% for 6 years,50427
7662433.0$ at 1.5% for 5 years,8254616
9483.0$ at 12.8% for 5 years,17317
37188.0$ at 17.5% for 5 years,83289
89078.0$ at 5.1% for 4 years,108687
937.0$ at 14.4% for 2 years,1226
35156.0$ at 6.4% for 6 years,51009
38375.0$ at 38.2% for 1 years,53034
63.0$ at 16.5% for 9 years,249
13418.0$ at 12.3% for 7 years,30223
45224.0$ at 7.3% for 4 years,59947
54771.0$ at 1.6% for 7 years,61207
86866.0$ at 10.8% for 3 years,118159
6420012.0$ at 48.1% for 3 years,20854559
89749.0$ at 9.6% for 10 years,224458
56319.0$ at 2.2% for 7 years,65586
93889.0$ at 15.3% for 7 years,254343
90827.0$ at 37.7% for 3 years,237146
919.0$ at 7.7% for 4 years,1236
68718.0$ at 8.8% for 5 years,104764
556.0$ at 11.7% for 7 years,1206
63322.0$ at 30.2% for 2 years,107343
68718.0$ at 19.1% for 2 years,97475
62552.0$ at 11.8% for 9 years,170693
13418.0$ at 44.3% for 11 years,757909
48894.0$ at 3.2% for 9 years,64919
45857.0$ at 11.1% for 3 years,62885
20980.0$ at 21.6% for 4 years,45871
489.0$ at 18.5% for 9 years,2253
61121.0$ at 7.4% for 11 years,134040
78194.0$ at 40.3% for 4 years,302973
19848.0$ at 8.9% for 4 years,27914
43335.0$ at 23.6% for 9 years,291746
59.0$ at 12.3% for 9 years,167
5330.0$ at 12.2% for 7 years,11931
20375.0$ at 1.6% for 10 years,23880
545.0$ at 38.6% for 5 years,2787
63759.0$ at 12.1% for 10 years,199800
63322.0$ at 15.3% for 1 years,73010
83169.0$ at 10.4% for 2 years,101367
